,accuracy,val_accuracy,loss,val_loss,test_loss,test_acc
0,0.9068537950515747,0.9401271343231201,0.23680272698402405,0.15842755138874054,0.11462952196598053,0.9722222089767456
1,0.9521186351776123,0.9561017155647278,0.12893566489219666,0.11722257733345032,0.11462952196598053,0.9722222089767456
2,0.9632203578948975,0.9635169506072998,0.1017756462097168,0.09845004975795746,0.11462952196598053,0.9722222089767456
3,0.9693432450294495,0.9669915437698364,0.08554859459400177,0.08755064010620117,0.11462952196598053,0.9722222089767456
4,0.9739936590194702,0.9706779718399048,0.0740257129073143,0.079579196870327,0.11462952196598053,0.9722222089767456
5,0.9775424003601074,0.9728813767433167,0.06518156081438065,0.07341604679822922,0.11462952196598053,0.9722222089767456
6,0.9799787998199463,0.9746609926223755,0.058070797473192215,0.06890201568603516,0.11462952196598053,0.9722222089767456
7,0.9822139739990234,0.9756355881690979,0.05216263607144356,0.0656912624835968,0.11462952196598053,0.9722222089767456
8,0.9843961596488953,0.9769067764282227,0.04710797965526581,0.06324353814125061,0.11462952196598053,0.9722222089767456
9,0.9863135814666748,0.977584719657898,0.04268055781722069,0.061424024403095245,0.11462952196598053,0.9722222089767456
10,0.9877224564552307,0.978262722492218,0.038740869611501694,0.060252901166677475,0.11462952196598053,0.9722222089767456
11,0.989067792892456,0.9788559079170227,0.035176653414964676,0.05927858129143715,0.11462952196598053,0.9722222089767456
12,0.9904025197029114,0.9794067740440369,0.03190692141652107,0.05874285846948624,0.11462952196598053,0.9722222089767456
13,0.9914724826812744,0.9797881245613098,0.028884733095765114,0.05797157064080238,0.11462952196598053,0.9722222089767456
14,0.992574155330658,0.9797033667564392,0.026066670194268227,0.05777867138385773,0.11462952196598053,0.9722222089767456
15,0.9935805201530457,0.9800847172737122,0.02344789169728756,0.057500336319208145,0.11462952196598053,0.9722222089767456
16,0.9945127367973328,0.9800847172737122,0.021022483706474304,0.05797796696424484,0.11462952196598053,0.9722222089767456
17,0.9954661130905151,0.9803813695907593,0.018754025921225548,0.0582493394613266,0.11462952196598053,0.9722222089767456
18,0.9961228966712952,0.980593204498291,0.0166669599711895,0.058647822588682175,0.11462952196598053,0.9722222089767456
19,0.9968008399009705,0.9806355834007263,0.014753255993127823,0.058820851147174835,0.11462952196598053,0.9722222089767456
20,0.9975423812866211,0.9807627201080322,0.012980395928025246,0.05945296958088875,0.11462952196598053,0.9722222089767456
21,0.9980508685112,0.9810593128204346,0.011368365958333015,0.059414781630039215,0.11462952196598053,0.9722222089767456
22,0.9984427690505981,0.9811864495277405,0.009923617355525494,0.059615690261125565,0.11462952196598053,0.9722222089767456
23,0.9988241791725159,0.9816949367523193,0.008634052239358425,0.05908505618572235,0.11462952196598053,0.9722222089767456
