,accuracy,val_accuracy,loss,val_loss,test_loss,test_acc
0,0.9189936518669128,0.9486440420150757,0.20607084035873413,0.13562926650047302,0.0810304656624794,0.9722222089767456
1,0.9597775340080261,0.9636017084121704,0.11144723743200302,0.1006556823849678,0.0810304656624794,0.9722222089767456
2,0.9694703221321106,0.9699152708053589,0.08578507602214813,0.08605010062456131,0.0810304656624794,0.9722222089767456
3,0.9756568074226379,0.9722033739089966,0.07062263786792755,0.07718334347009659,0.0810304656624794,0.9722222089767456
4,0.9796292185783386,0.9744067788124084,0.05953478440642357,0.07095256447792053,0.0810304656624794,0.9722222089767456
5,0.9832414984703064,0.9766101837158203,0.050754696130752563,0.06675136089324951,0.0810304656624794,0.9722222089767456
6,0.9861652255058289,0.9778389930725098,0.043427836149930954,0.06383271515369415,0.0810304656624794,0.9722222089767456
7,0.9888665080070496,0.9781779646873474,0.037087954580783844,0.061770543456077576,0.0810304656624794,0.9722222089767456
8,0.9909851551055908,0.9785593152046204,0.031529735773801804,0.06058938801288605,0.0810304656624794,0.9722222089767456
9,0.9928178191184998,0.978644073009491,0.02661021612584591,0.06029028445482254,0.0810304656624794,0.9722222089767456
10,0.9943220615386963,0.9791101813316345,0.022278711199760437,0.06066243350505829,0.0810304656624794,0.9722222089767456
11,0.9958580732345581,0.9793643951416016,0.018486663699150085,0.0611138753592968,0.0810304656624794,0.9722222089767456
12,0.9969385862350464,0.9796609878540039,0.015214652754366398,0.06182627007365227,0.0810304656624794,0.9722222089767456
13,0.9979555010795593,0.9794067740440369,0.012429928407073021,0.06365849822759628,0.0810304656624794,0.9722222089767456
14,0.998559296131134,0.9796186685562134,0.010106533765792847,0.06620997190475464,0.0810304656624794,0.9722222089767456
15,0.998961865901947,0.9789830446243286,0.008243786171078682,0.07002753764390945,0.0810304656624794,0.9722222089767456
16,0.9992266893386841,0.9777542352676392,0.006795945111662149,0.07676850259304047,0.0810304656624794,0.9722222089767456
17,0.9993962049484253,0.9778813719749451,0.005864990875124931,0.07910244911909103,0.0810304656624794,0.9722222089767456
