,accuracy,val_accuracy,loss,val_loss,test_loss,test_acc
0,0.8798516988754272,0.9212712049484253,0.30427300930023193,0.20705558359622955,0.09571106731891632,0.9444444179534912
1,0.9342160820960999,0.9408050775527954,0.17546309530735016,0.15898971259593964,0.09571106731891632,0.9444444179534912
2,0.9481885433197021,0.9500423669815063,0.1415596306324005,0.135419562458992,0.09571106731891632,0.9444444179534912
3,0.9555720090866089,0.9559745788574219,0.12228335440158844,0.12090862542390823,0.09571106731891632,0.9444444179534912
4,0.960677981376648,0.9601694941520691,0.10905881971120834,0.11056079715490341,0.09571106731891632,0.9444444179534912
5,0.9640995860099792,0.9627966284751892,0.0990007296204567,0.10272432118654251,0.09571106731891632,0.9444444179534912
6,0.9668855667114258,0.9646610021591187,0.09102069586515427,0.09657969325780869,0.09571106731891632,0.9444444179534912
7,0.9692584872245789,0.9667796492576599,0.08453615009784698,0.09146293252706528,0.09571106731891632,0.9444444179534912
8,0.9715889692306519,0.9681355953216553,0.07914327085018158,0.08734756708145142,0.09571106731891632,0.9444444179534912
9,0.9732627272605896,0.9698305130004883,0.0745362713932991,0.08393804728984833,0.09571106731891632,0.9444444179534912
10,0.9748198986053467,0.9709745645523071,0.07053881138563156,0.0810452252626419,0.09571106731891632,0.9444444179534912
11,0.9761546850204468,0.9721609950065613,0.06700555980205536,0.0785687044262886,0.09571106731891632,0.9444444179534912
12,0.9776377081871033,0.972923755645752,0.06384987384080887,0.0764574334025383,0.09571106731891632,0.9444444179534912
13,0.9788771271705627,0.9735169410705566,0.061012450605630875,0.07462239265441895,0.09571106731891632,0.9444444179534912
14,0.979947030544281,0.9740678071975708,0.05843808501958847,0.07295937091112137,0.09571106731891632,0.9444444179534912
15,0.9808262586593628,0.9746609926223755,0.05607279762625694,0.07150585204362869,0.09571106731891632,0.9444444179534912
16,0.9818856120109558,0.9750847220420837,0.05387626960873604,0.07017472386360168,0.09571106731891632,0.9444444179534912
17,0.9825529456138611,0.9754660725593567,0.05181651934981346,0.06898021697998047,0.09571106731891632,0.9444444179534912
18,0.9832521080970764,0.9757627248764038,0.04987958073616028,0.06787308305501938,0.09571106731891632,0.9444444179534912
19,0.9840042591094971,0.9761864542961121,0.048051830381155014,0.06692422926425934,0.09571106731891632,0.9444444179534912
20,0.9847351908683777,0.9762712121009827,0.04631868004798889,0.06606710702180862,0.09571106731891632,0.9444444179534912
21,0.9854766726493835,0.9763559103012085,0.0446675606071949,0.06526423245668411,0.09571106731891632,0.9444444179534912
22,0.9861334562301636,0.9767796397209167,0.043082330375909805,0.06454377621412277,0.09571106731891632,0.9444444179534912
23,0.9867584705352783,0.9770339131355286,0.04156897962093353,0.0638793408870697,0.09571106731891632,0.9444444179534912
24,0.987372875213623,0.977203369140625,0.04012023285031319,0.0632767379283905,0.09571106731891632,0.9444444179534912
25,0.9879131317138672,0.9775000214576721,0.03873142600059509,0.06274119019508362,0.09571106731891632,0.9444444179534912
26,0.988421618938446,0.9777118563652039,0.03738826885819435,0.06221655011177063,0.09571106731891632,0.9444444179534912
27,0.9889512658119202,0.9779661297798157,0.03607994318008423,0.06178685650229454,0.09571106731891632,0.9444444179534912
28,0.9894915223121643,0.9782203435897827,0.03481873497366905,0.06129048019647598,0.09571106731891632,0.9444444179534912
29,0.9899787902832031,0.9783898591995239,0.03359115496277809,0.06084180995821953,0.09571106731891632,0.9444444179534912
30,0.9903707504272461,0.978644073009491,0.032403964549303055,0.06050799787044525,0.09571106731891632,0.9444444179534912
31,0.9906991720199585,0.9788135886192322,0.0312504768371582,0.06018207594752312,0.09571106731891632,0.9444444179534912
32,0.991144061088562,0.9790678024291992,0.03013080358505249,0.05987413227558136,0.09571106731891632,0.9444444179534912
33,0.9914830327033997,0.9791949391365051,0.029033515602350235,0.05959506332874298,0.09571106731891632,0.9444444179534912
34,0.9918643832206726,0.9791101813316345,0.027963779866695404,0.059357065707445145,0.09571106731891632,0.9444444179534912
35,0.9923728704452515,0.9791949391365051,0.02692311629652977,0.059165552258491516,0.09571106731891632,0.9444444179534912
36,0.9927224516868591,0.9794067740440369,0.025916341692209244,0.05893377959728241,0.09571106731891632,0.9444444179534912
37,0.9928919672966003,0.9794915318489075,0.024926019832491875,0.058780450373888016,0.09571106731891632,0.9444444179534912
38,0.993241548538208,0.9798305034637451,0.023968402296304703,0.058614157140254974,0.09571106731891632,0.9444444179534912
39,0.9936864376068115,0.979957640171051,0.023033959791064262,0.058536313474178314,0.09571106731891632,0.9444444179534912
40,0.9940783977508545,0.9802118539810181,0.02212480455636978,0.058487340807914734,0.09571106731891632,0.9444444179534912
41,0.9944279789924622,0.9802542328834534,0.021230656653642654,0.058488599956035614,0.09571106731891632,0.9444444179534912
42,0.9948199391365051,0.9802118539810181,0.020366378128528595,0.05851142480969429,0.09571106731891632,0.9444444179534912
43,0.9950423836708069,0.980338990688324,0.019520310685038567,0.05855770409107208,0.09571106731891632,0.9444444179534912
44,0.9953495860099792,0.9805508255958557,0.018695317208766937,0.058600638061761856,0.09571106731891632,0.9444444179534912
45,0.995582640171051,0.9804237484931946,0.017888212576508522,0.0585942380130291,0.09571106731891632,0.9444444179534912
46,0.9957944750785828,0.980593204498291,0.017101291567087173,0.058724235743284225,0.09571106731891632,0.9444444179534912
47,0.9961440563201904,0.9807203412055969,0.016336137428879738,0.05882562696933746,0.09571106731891632,0.9444444179534912
