,accuracy,val_accuracy,loss,val_loss,test_loss,test_acc
0,0.8969385623931885,0.9332627058029175,0.25992098450660706,0.17593784630298615,0.29597046971321106,0.9722222089767456
1,0.9438453316688538,0.950127124786377,0.14974357187747955,0.1358363777399063,0.29597046971321106,0.9722222089767456
2,0.9557945132255554,0.956906795501709,0.1204182356595993,0.11621549725532532,0.29597046971321106,0.9722222089767456
3,0.9630826115608215,0.9625847339630127,0.10302780568599701,0.10394904762506485,0.29597046971321106,0.9722222089767456
4,0.967722475528717,0.9661017060279846,0.09078092128038406,0.09514664113521576,0.29597046971321106,0.9722222089767456
5,0.9712076187133789,0.9681779742240906,0.08139043301343918,0.08828897774219513,0.29597046971321106,0.9722222089767456
6,0.9743008613586426,0.97004234790802,0.07380449771881104,0.08290237933397293,0.29597046971321106,0.9722222089767456
7,0.976578414440155,0.9722881317138672,0.06744652986526489,0.07844258099794388,0.29597046971321106,0.9722222089767456
8,0.9786652326583862,0.973432183265686,0.06200651451945305,0.07474518567323685,0.29597046971321106,0.9722222089767456
9,0.9805084466934204,0.9746609926223755,0.057293396443128586,0.07163599878549576,0.29597046971321106,0.9722222089767456
10,0.9821504354476929,0.9762288331985474,0.053145792335271835,0.06905055791139603,0.29597046971321106,0.9722222089767456
11,0.9834957718849182,0.9771609902381897,0.049438636749982834,0.0668443962931633,0.29597046971321106,0.9722222089767456
12,0.9848940968513489,0.9777966141700745,0.04609321057796478,0.06500498950481415,0.29597046971321106,0.9722222089767456
13,0.9859851598739624,0.9780932068824768,0.04301714524626732,0.06341811269521713,0.29597046971321106,0.9722222089767456
14,0.9873093366622925,0.9786864519119263,0.040196675807237625,0.06206473708152771,0.29597046971321106,0.9722222089767456
15,0.9882097244262695,0.9789830446243286,0.03757772594690323,0.06098827347159386,0.29597046971321106,0.9722222089767456
16,0.989057183265686,0.9791525602340698,0.035122111439704895,0.060110531747341156,0.29597046971321106,0.9722222089767456
17,0.9898834824562073,0.9794491529464722,0.03281313553452492,0.05933639779686928,0.29597046971321106,0.9722222089767456
18,0.9908050894737244,0.9795339107513428,0.030621107667684555,0.05877873674035072,0.29597046971321106,0.9722222089767456
19,0.9916419386863708,0.9797881245613098,0.028562836349010468,0.05827378109097481,0.29597046971321106,0.9722222089767456
20,0.9925317764282227,0.9797457456588745,0.02660796418786049,0.057954899966716766,0.29597046971321106,0.9722222089767456
