,accuracy,val_accuracy,loss,val_loss,test_loss,test_acc
0,0.9068114161491394,0.9365254044532776,0.24650800228118896,0.16554562747478485,0.1903596669435501,0.9722222089767456
1,0.9482839107513428,0.9527966380119324,0.14049208164215088,0.1260916143655777,0.1903596669435501,0.9722222089767456
2,0.9594491720199585,0.9611864686012268,0.1121709868311882,0.1073281392455101,0.1903596669435501,0.9722222089767456
3,0.9654449224472046,0.9655932188034058,0.09572054445743561,0.09594026952981949,0.1903596669435501,0.9722222089767456
4,0.9701271057128906,0.9686864614486694,0.08436889201402664,0.08812310546636581,0.1903596669435501,0.9722222089767456
5,0.9735169410705566,0.9708051085472107,0.07583098113536835,0.08243045955896378,0.1903596669435501,0.9722222089767456
6,0.9759851694107056,0.9722881317138672,0.06901188939809799,0.07819654792547226,0.1903596669435501,0.9722222089767456
7,0.9781355857849121,0.9735593199729919,0.0632859542965889,0.07465202361345291,0.1903596669435501,0.9722222089767456
8,0.9800529479980469,0.9743643999099731,0.058361656963825226,0.07185260206460953,0.1903596669435501,0.9722222089767456
9,0.9818326234817505,0.9753813743591309,0.05401889234781265,0.06966210156679153,0.1903596669435501,0.9722222089767456
10,0.9836229085922241,0.9758051037788391,0.050140924751758575,0.06791418790817261,0.1903596669435501,0.9722222089767456
11,0.9846928119659424,0.9762288331985474,0.046593405306339264,0.0664474368095398,0.1903596669435501,0.9722222089767456
12,0.9859533905982971,0.9765254259109497,0.043319713324308395,0.06540875136852264,0.1903596669435501,0.9722222089767456
13,0.9872775673866272,0.9767796397209167,0.04029973968863487,0.06443680822849274,0.1903596669435501,0.9722222089767456
14,0.9882097244262695,0.9771609902381897,0.0374765545129776,0.06368476897478104,0.1903596669435501,0.9722222089767456
15,0.9891737103462219,0.9777118563652039,0.034856442362070084,0.06324462592601776,0.1903596669435501,0.9722222089767456
16,0.9901694655418396,0.9777542352676392,0.032393600791692734,0.06292653828859329,0.1903596669435501,0.9722222089767456
17,0.991133451461792,0.9780084490776062,0.03006923384964466,0.06296854466199875,0.1903596669435501,0.9722222089767456
18,0.9920656681060791,0.9781779646873474,0.027875244617462158,0.06327563524246216,0.1903596669435501,0.9722222089767456
19,0.9928707480430603,0.978262722492218,0.025812752544879913,0.06347894668579102,0.1903596669435501,0.9722222089767456
20,0.9935805201530457,0.9781779646873474,0.02387501671910286,0.06360437721014023,0.1903596669435501,0.9722222089767456
21,0.9942902326583862,0.9780932068824768,0.022033464163541794,0.06414662301540375,0.1903596669435501,0.9722222089767456
22,0.9949787855148315,0.9780932068824768,0.020286288112401962,0.06493634730577469,0.1903596669435501,0.9722222089767456
23,0.9955084919929504,0.9783051013946533,0.018633518368005753,0.06575175374746323,0.1903596669435501,0.9722222089767456
24,0.9962711930274963,0.9783474802970886,0.017082318663597107,0.06674133986234665,0.1903596669435501,0.9722222089767456
25,0.9967160820960999,0.9784321784973145,0.015633627772331238,0.06803793460130692,0.1903596669435501,0.9722222089767456
26,0.9971398115158081,0.9783051013946533,0.014278520829975605,0.06932749599218369,0.1903596669435501,0.9722222089767456
27,0.9975953102111816,0.9780508279800415,0.013001826591789722,0.07083764672279358,0.1903596669435501,0.9722222089767456
28,0.9980084896087646,0.9780932068824768,0.011811310425400734,0.07212477177381516,0.1903596669435501,0.9722222089767456
29,0.9982733130455017,0.9777966141700745,0.010709231719374657,0.07354302704334259,0.1903596669435501,0.9722222089767456
30,0.9985169768333435,0.9776694774627686,0.009680377319455147,0.07451657950878143,0.1903596669435501,0.9722222089767456
31,0.9987605810165405,0.9777966141700745,0.00873572938144207,0.07488148659467697,0.1903596669435501,0.9722222089767456
32,0.9990466237068176,0.9781779646873474,0.007877660915255547,0.07480890303850174,0.1903596669435501,0.9722222089767456
33,0.9992160797119141,0.9788559079170227,0.007101220544427633,0.07440845668315887,0.1903596669435501,0.9722222089767456
34,0.9992690682411194,0.9793643951416016,0.006411585956811905,0.07385928183794022,0.1903596669435501,0.9722222089767456
35,0.99935382604599,0.9795762896537781,0.00581354321911931,0.07407797873020172,0.1903596669435501,0.9722222089767456
36,0.9993962049484253,0.9799152612686157,0.005286563187837601,0.07432230561971664,0.1903596669435501,0.9722222089767456
37,0.9994385838508606,0.9800423979759216,0.004836341831833124,0.07481933385133743,0.1903596669435501,0.9722222089767456
